start_date,end_date,platform-id,sensor-id,mae,mse,mape,model-id
2020-12-01,2025-02-01,drakewell__1017,avgspeed_n,1.2466941713861286,3.783859016697292,0.06168850202254669
2020-12-01,2025-02-01,drakewell__1017,avgspeed_s,1.6030290216352097,5.577290212002154,0.08064166229493755
2020-12-01,2025-02-01,drakewell__1020,avgspeed_nw,1.933499926189416,8.063825697064663,0.07865604975905831
2020-12-01,2025-02-01,drakewell__1020,avgspeed_se,1.7147428549553896,6.145242230044248,0.06899401618018762
2020-12-01,2025-02-01,drakewell__1028,avgspeed_n,1.4786107736387757,4.637149089211148,0.05030633057792695
2020-12-01,2025-02-01,drakewell__1028,avgspeed_s,1.919090764047898,12.186559055393555,0.09353581782574347
2020-12-01,2025-02-01,drakewell__1048,avgspeed_ne,1.4334777252866098,4.462132136944659,0.04300611820772508
2020-12-01,2025-02-01,drakewell__1048,avgspeed_sw,2.6679361165376707,16.78578731731086,0.11611779732882924
2020-12-01,2025-02-01,drakewell__1056,avgspeed_e,1.2891854009715014,3.287667121732159,0.05659097145937794
2020-12-01,2025-02-01,drakewell__1056,avgspeed_w,1.3882722621401429,3.9663949855072453,0.06143040155641247
2020-12-01,2025-02-01,drakewell__1062,avgspeed_n,2.112157543988453,10.328554036910692,0.10328723504211636
2020-12-01,2025-02-01,drakewell__1062,avgspeed_s,2.018387686067013,10.339384010990111,0.10133502015980282
2020-12-01,2025-02-01,drakewell__1063,avgspeed_e,1.557160455520963,5.958687138416965,0.058284645343477624
2020-12-01,2025-02-01,drakewell__1063,avgspeed_w,1.5552791554820722,5.391417347045664,0.0521189804801016
2020-12-01,2025-02-01,drakewell__1071,avgspeed_ne,2.254091198879208,16.65198504412643,0.1262959469854154
2020-12-01,2025-02-01,drakewell__1071,avgspeed_sw,1.3846178573538948,4.6092262218899736,0.0490033936938594
2020-12-01,2025-02-01,drakewell__1106,avgspeed_nw,2.1238503288186785,14.991423975984821,0.09817318620863996
2020-12-01,2025-02-01,drakewell__1106,avgspeed_se,2.053661202086121,10.522354366225773,0.0811662410918017
2020-12-01,2025-02-01,drakewell__1123,avgspeed_n,1.708669529348955,5.714322098253762,0.07123176184630967
2020-12-01,2025-02-01,drakewell__1123,avgspeed_s,3.4914466498780867,25.553077916312024,0.24530415437873868
2020-12-01,2025-02-01,drakewell__1163,avgspeed_nw,2.828169020301725,14.493775312245633,0.11465116633567346,3
2020-12-01,2025-02-01,drakewell__1163,avgspeed_se,3.1034011841400546,21.294378040149823,0.1681511333412785
2020-12-01,2025-02-01,drakewell__1165,avgspeed_se,2.142566838365626,11.62203846260983,0.09586906227982478
2020-12-01,2025-02-01,drakewell__1173,avgspeed_n,1.6311163467051477,5.484184573834312,0.059050640226147186
2020-12-01,2025-02-01,drakewell__1173,avgspeed_s,1.5689729089720594,5.106697407242701,0.05481058174727551
2020-12-01,2025-02-01,drakewell__1273,avgspeed_n,2.002107925003436,10.306176175567067,0.08258245914084653
2020-12-01,2025-02-01,drakewell__1276,avgspeed_e,1.575240723525287,5.300659143676376,0.07122849818108969
2020-12-01,2025-02-01,drakewell__1276,avgspeed_w,3.1856579159954954,20.096256650443518,0.22770506409460514
2020-12-01,2025-02-01,drakewell__1277,avgspeed_ne,3.784902532840438,26.57950699616636,0.17635001248775684
2020-12-01,2025-02-01,drakewell__1277,avgspeed_sw,3.8660111888081503,34.45920983092969,0.2740305194450958
2020-12-01,2025-02-01,drakewell__1310,avgspeed_n,8.152295692223735,118.984180473017,1.0608663566042025
2020-12-01,2025-02-01,drakewell__1312,avgspeed_e,1.5985472216523864,5.503903699727313,0.05813170611944986
2020-12-01,2025-02-01,drakewell__1312,avgspeed_w,1.6183302355102656,5.70788293243892,0.06101731407445766
2020-12-01,2025-02-01,drakewell__1329,avgspeed_n,2.4634649818888295,12.894938567120697,0.06541505119231686
2020-12-01,2025-02-01,drakewell__1385,avgspeed_n,3.4153382679307365,17.868953192918053,0.14509436450909208
2020-12-01,2025-02-01,drakewell__1404,avgspeed_e,5.00095738643934,69.77158146245898,0.40651176120332305
2020-12-01,2025-02-01,drakewell__1404,avgspeed_w,5.340833924034574,103.86128207455288,0.8628710044173188
2020-12-01,2025-02-01,drakewell__1407,avgspeed_n,2.126106410195133,9.766563365185693,0.08961352519251413
2020-12-01,2025-02-01,drakewell__1407,avgspeed_s,2.0829821737359193,9.434272394243717,0.0989043032190703
2020-12-01,2025-02-01,drakewell__1413,avgspeed_ne,1.4909600994274232,4.551815871772199,0.059397452443540964
2020-12-01,2025-02-01,drakewell__1413,avgspeed_sw,1.649104128821549,5.386532402069572,0.06530040580809608
2020-12-01,2025-02-01,drakewell__1414,avgspeed_ne,1.7381309087295997,6.160590917598938,0.07461995858489279
2020-12-01,2025-02-01,drakewell__1414,avgspeed_sw,1.5493939866904516,4.961892543646184,0.06511177699523746
2020-12-01,2025-02-01,drakewell__1416,avgspeed_e,3.059571697980186,13.044676580528874,0.14294908159277417
2020-12-01,2025-02-01,drakewell__1417,avgspeed_s,1.4409710541753409,3.9662274184080966,0.06927015868883575
2020-12-01,2025-02-01,drakewell__1418,avgspeed_e,1.954122231756488,11.175317212933432,0.09786932374525383
2020-12-01,2025-02-01,drakewell__1418,avgspeed_w,1.6515884847243805,6.8231303639401375,0.0656499709576227
2020-12-01,2025-02-01,drakewell__1419,avgspeed_nw,3.1992051035872335,16.54952368187585,0.15216037109232863
2020-12-01,2025-02-01,drakewell__1419,avgspeed_se,2.83977038249825,12.929070153633695,0.13669739571102468
2020-12-01,2025-02-01,drakewell__1420,avgspeed_nw,1.9654600747609747,9.90101642777862,0.10744652704032304
2020-12-01,2025-02-01,drakewell__1420,avgspeed_se,1.9297241497829023,8.42374747298828,0.09076232592987968
2020-12-01,2025-02-01,drakewell__1424,avgspeed_w,1.6814177227710014,5.91389868645294,0.06698266781335722
2020-12-01,2025-02-01,drakewell__1425,avgspeed_e,2.0422905787083807,12.619607929480079,0.0453173455241645
2020-12-01,2025-02-01,drakewell__1425,avgspeed_w,2.5164017100863054,26.566636659418197,0.08097494453249474
2020-12-01,2025-02-01,drakewell__1426,avgspeed_e,2.3377222681892724,17.130556068090478,0.06122965442320426
2020-12-01,2025-02-01,drakewell__1426,avgspeed_w,4.07726940156785,57.50513182960996,0.19581411527377635
2020-12-01,2025-02-01,drakewell__1427,avgspeed_e,2.3258795775177075,11.885218409905946,0.045421205629641734
2020-12-01,2025-02-01,drakewell__1427,avgspeed_sw,2.296022493014979,11.141518847332005,0.04503226800394626
2020-12-01,2025-02-01,drakewell__1428,avgspeed_e,3.853238294323141,44.33444741750894,0.11970807318827939
2020-12-01,2025-02-01,drakewell__1428,avgspeed_w,2.243579696960621,11.631725768788026,0.043730684520299545
2020-12-01,2025-02-01,drakewell__1429,avgspeed_e,2.0151142995141327,7.363731746727377,0.07427745740409533
2020-12-01,2025-02-01,drakewell__1429,avgspeed_w,2.0368540036127687,8.810480408040643,0.07687264002479517
2020-12-01,2025-02-01,drakewell__1500,avgspeed_nw,1.1251607538909494,4.909091351595463,0.05543889906124125
2020-12-01,2025-02-01,drakewell__1500,avgspeed_se,1.1595878798701984,3.499162500952127,0.05060260757329714
2020-12-01,2025-02-01,drakewell__1163,avgspeed_nw,2.8981700867894586,17.892772815712387,0.12696555694705072,0
2020-12-01,2025-02-01,drakewell__1163,avgspeed_nw,2.8534533983186656,17.273683382662437,0.12474282648891498,1
2020-12-01,2025-02-01,drakewell__1163,avgspeed_nw,2.883445913956616,16.570343953701148,0.12152017223272872,2
2020-12-01,2025-02-01,drakewell__1163,avgspeed_nw,2.8352147514875123,16.775266130620953,0.12333655066699364,4
2020-12-01,2025-02-01,drakewell__1163,avgspeed_nw,2.8843778889053366,16.356164637117406,0.12260818571166354,5
